QualityArea,OverallQual,GarageCars,KitchenQual,BsmtQual,MSSubClass,TotalBath,ExterQual,Fireplaces,BsmtExposure,LotArea,HouseAge,OverallCond,TotalSF,MasVnrArea,TotRmsAbvGrd,RemodAge,ScreenPorch,Functional,WoodDeckSF,BsmtFinType1,BsmtFullBath,RoofStyle,GarageFinish,LotFrontage,1stFlrSF,LotShape,BldgType,HeatingQC,HouseStyle,FireplaceQu,BsmtCond,SaleCondition,GarageType,KitchenAbvGr,BsmtFinSF1,Neighborhood,Exterior1st,3SsnPorch,PoolArea
17820,9,3,0,0,20,3.0,2,1,0,16737,2,5,3960,66.0,8,1,0,6,194,2,1,3,0,129.0,1980,3,0,0,2,2,4,4,1,1,1447,16,12,0,0
11347,7,2,2,2,20,3.0,2,0,2,14145,22,7,2829,0.0,8,8,0,6,108,0,1,1,2,91.0,1621,3,0,0,2,3,4,4,1,1,213,14,13,0,0
9612,6,2,2,2,20,2.5,2,1,3,16635,32,7,3204,126.0,8,9,0,6,240,0,0,1,0,80.0,1602,0,0,2,2,5,4,4,1,1,1246,14,5,0,0
9696,6,1,2,4,40,2.0,3,0,2,5400,81,7,2765,0.0,5,3,0,6,0,3,0,1,3,40.0,1149,3,0,2,2,3,4,4,5,1,370,17,8,0,0
8000,5,1,3,4,20,2.0,3,2,1,16321,49,6,3084,0.0,6,9,0,6,288,1,1,1,2,47.0,1600,0,0,4,2,2,4,4,1,1,1277,12,8,0,0
12714,6,2,3,4,80,2.5,3,1,3,10448,37,6,2808,333.0,7,37,0,6,0,6,0,1,2,80.0,1378,0,0,4,7,5,4,0,1,1,0,14,6,0,0
11963,7,2,2,2,160,2.0,2,0,3,2522,2,5,2679,50.0,7,2,0,0,0,6,0,1,3,24.0,970,3,3,0,5,3,4,4,5,1,0,7,12,0,0
14770,7,2,0,4,20,3.5,2,2,3,11160,42,5,4220,0.0,8,42,0,6,0,0,1,3,0,93.0,2110,3,0,0,2,5,4,4,1,1,1065,12,3,0,0
2322,3,0,2,4,30,1.0,3,0,3,4270,76,6,1318,0.0,6,1,0,6,0,5,0,1,1,70.0,774,3,0,0,2,3,4,4,6,1,544,7,8,0,0
3184,4,0,3,4,30,1.0,3,0,3,3636,86,4,1592,0.0,5,58,0,6,0,6,0,1,1,40.0,796,3,0,1,2,3,0,4,6,1,0,9,0,0,0
13656,8,2,3,2,20,2.5,2,1,3,16669,25,6,3393,653.0,6,25,0,6,574,6,0,3,2,85.0,1707,0,0,4,2,5,4,4,1,1,0,23,9,0,0
17288,8,3,0,0,60,2.5,2,1,3,10562,0,5,3743,300.0,8,0,0,6,178,2,1,1,0,86.0,1610,3,0,0,5,2,4,5,1,1,1288,16,12,0,0
12012,7,2,2,2,60,2.5,2,1,3,8750,13,5,2596,0.0,7,13,0,6,0,6,0,1,2,70.0,909,3,0,0,5,5,4,4,1,1,0,5,12,0,0
8172,6,2,3,4,20,2.5,3,1,3,10197,47,5,2724,491.0,6,47,0,6,0,0,1,1,3,80.0,1362,0,0,4,2,5,4,4,1,1,288,12,14,0,0
10776,6,2,3,2,60,3.5,3,0,2,9531,9,5,2590,0.0,7,9,0,6,0,2,1,1,2,70.0,882,0,0,0,5,3,4,4,1,1,706,5,12,0,0
13216,8,2,2,0,120,3.5,0,1,1,5587,0,5,3252,186.0,5,0,0,6,162,2,1,3,0,64.0,1652,0,4,0,2,2,4,5,1,1,1480,6,5,153,0
10374,7,2,3,4,70,1.5,3,0,3,9000,89,9,2132,0.0,7,21,0,6,0,0,0,3,3,50.0,832,3,0,0,5,3,4,4,5,1,624,17,12,0,0
5075,5,1,3,4,30,1.0,3,0,3,6120,81,7,1783,0.0,6,56,120,2,0,5,0,1,3,51.0,1015,3,0,4,2,3,4,0,5,1,489,3,8,0,0
9468,6,1,1,4,50,2.0,3,2,3,9490,65,7,2384,0.0,5,56,0,6,0,1,1,1,3,79.0,958,3,0,4,0,5,4,4,1,1,403,12,13,0,0
5430,5,2,3,4,20,2.0,3,0,3,10200,56,7,2172,104.0,6,7,0,6,0,0,1,1,3,85.0,1086,3,0,2,2,3,4,4,1,1,320,12,13,0,0
7308,6,0,3,4,160,1.5,3,0,3,1680,35,5,1890,236.0,7,35,0,6,201,6,0,1,1,21.0,672,3,3,4,5,3,4,0,6,1,0,2,5,0,0
4300,5,2,3,4,85,2.0,3,0,0,8740,27,6,1700,0.0,4,27,0,6,0,0,1,3,3,74.0,860,0,0,4,6,3,4,4,5,1,672,19,6,0,0
4560,4,0,3,4,50,1.0,3,0,3,8800,100,7,1716,0.0,7,6,0,3,0,6,0,1,1,55.0,792,3,0,2,0,3,0,4,6,1,0,17,13,0,0
10514,7,1,3,2,70,1.5,3,1,3,7200,77,6,2278,0.0,6,8,0,6,0,6,0,1,2,60.0,851,3,0,4,5,2,4,4,1,1,0,6,11,0,0
6990,6,2,3,4,80,2.5,3,0,1,9020,42,7,2292,183.0,6,42,0,6,0,5,1,1,2,82.0,1165,3,0,4,7,3,4,4,1,1,312,12,6,0,0
11760,6,2,2,2,60,3.5,2,2,3,7851,8,5,2820,0.0,8,8,0,6,288,2,1,1,0,65.0,860,3,0,0,5,5,4,4,3,1,625,8,12,0,0
14217,7,2,2,2,60,2.5,2,1,0,11404,10,5,3184,202.0,8,9,0,6,192,0,0,1,0,75.0,1153,0,0,0,5,5,4,4,1,1,252,5,12,0,0
8352,6,1,3,2,60,1.5,3,0,3,10900,33,7,2081,153.0,6,33,0,6,0,2,0,1,0,70.0,689,0,0,0,5,3,4,4,1,1,378,5,6,0,0
10787,7,2,2,2,20,2.0,2,1,2,12182,5,5,3082,226.0,7,5,0,6,0,1,0,1,2,95.0,1541,3,0,0,2,2,4,5,1,1,1201,16,12,0,0
6635,5,2,2,4,20,2.0,3,0,3,7388,48,6,2390,0.0,7,5,0,6,0,5,1,1,3,75.0,1327,3,0,2,2,3,4,4,5,1,405,12,8,0,0
5296,4,1,3,4,50,1.0,3,0,3,6000,73,6,1996,0.0,6,59,0,6,0,1,0,1,3,50.0,757,3,0,4,0,3,4,4,5,1,672,3,8,0,0
9312,6,2,3,2,60,3.5,3,1,3,11475,31,6,2265,0.0,6,31,0,6,209,0,1,1,2,85.0,811,3,0,4,5,5,4,4,1,1,550,14,12,0,0
22480,8,2,2,0,60,2.5,2,1,3,9572,17,5,4263,336.0,9,17,0,6,500,2,0,1,2,90.5,1453,0,0,0,5,0,4,4,1,1,482,15,13,0,0
36080,10,3,0,4,75,2.5,2,2,2,22950,114,9,4143,0.0,12,13,410,6,0,6,0,1,3,90.0,1518,1,0,0,3,5,4,4,5,1,0,17,13,0,0
6640,5,1,3,4,20,2.0,3,2,1,16905,48,6,2678,0.0,5,48,0,6,0,1,0,1,2,115.0,1328,3,0,2,2,2,4,4,1,1,967,23,12,0,0
17633,7,2,2,2,60,3.5,2,2,1,26178,17,5,3729,293.0,9,16,0,6,320,2,1,3,2,42.0,1238,0,0,0,5,2,4,4,1,1,965,23,8,0,0
7585,5,0,1,4,50,2.0,3,0,3,8500,88,7,2310,0.0,7,2,0,6,0,6,0,1,1,85.0,997,3,0,4,0,3,4,4,6,1,0,9,5,0,0
5285,5,1,2,4,20,2.0,3,0,3,7922,57,7,2114,0.0,5,3,0,6,0,2,1,1,3,68.0,1057,3,0,4,2,3,4,0,5,1,731,12,12,0,0
17056,8,2,2,2,50,2.5,2,1,1,12327,26,8,3628,0.0,5,0,0,3,349,2,1,1,0,79.0,1496,0,0,0,0,2,4,4,3,1,1441,20,13,0,0
13032,8,3,2,2,20,3.0,2,1,0,14536,5,5,3245,236.0,9,4,0,6,0,2,1,3,0,85.0,1629,3,0,0,2,2,4,4,1,1,1300,23,12,0,0
5940,5,2,3,4,20,2.0,3,0,3,12160,51,5,2376,180.0,6,51,0,6,0,5,1,3,2,74.5,1188,0,0,1,2,3,4,0,1,1,1000,12,9,0,0
11712,8,3,2,2,20,3.0,2,0,1,15256,0,5,2949,84.0,6,0,0,6,168,2,1,1,3,49.0,1464,0,0,0,2,3,4,4,1,1,929,21,12,0,0
7296,6,2,3,0,120,3.0,3,0,3,4500,8,5,2432,116.0,5,8,0,6,0,2,1,3,3,32.0,1216,3,3,0,2,3,4,4,1,1,897,11,12,0,0
13072,8,3,2,2,20,2.0,2,1,3,11428,1,5,3260,248.0,7,1,0,6,0,6,0,1,2,98.0,1634,0,0,0,2,2,4,4,1,1,0,16,12,0,0
4620,5,2,3,4,50,1.0,3,1,2,8064,58,7,1596,0.0,6,1,0,6,0,6,0,1,3,60.0,672,3,0,0,0,4,4,4,5,1,0,12,8,0,0
5300,5,1,2,4,20,2.0,3,1,2,8246,42,8,2120,0.0,6,9,0,6,406,5,1,1,3,70.5,1060,0,0,0,2,5,4,4,1,1,188,19,9,0,0
9288,6,2,2,2,160,3.5,3,1,3,2308,31,6,2352,0.0,7,31,0,6,48,0,1,1,3,24.0,804,3,4,4,5,5,4,4,5,1,556,13,9,0,0
876,2,1,1,4,30,1.0,3,0,3,8400,89,5,728,0.0,3,59,0,6,0,5,0,1,3,60.0,438,3,0,4,2,3,0,4,5,1,290,18,13,0,0
2988,4,1,3,4,30,1.0,3,0,3,4608,65,6,1494,0.0,4,60,0,6,0,6,0,1,3,47.0,747,3,0,4,2,3,4,4,1,1,0,17,8,0,0
4460,5,1,3,4,20,1.0,3,0,3,7150,42,5,1784,60.0,5,42,0,6,0,1,0,1,2,65.0,892,3,0,4,2,3,4,4,1,1,432,12,6,0,0
5950,5,2,3,4,90,2.0,3,0,0,7728,44,6,2296,120.0,6,44,0,6,0,0,1,3,3,70.0,1190,3,2,4,7,3,4,4,1,1,803,12,13,0,0
8364,6,2,3,2,20,2.5,3,2,3,9500,46,5,2788,247.0,6,46,185,6,0,1,1,1,2,74.5,1394,0,0,2,2,2,4,4,1,1,609,12,9,0,0
9800,5,2,3,4,90,2.0,3,0,3,7596,57,5,2920,360.0,10,57,0,6,0,6,0,3,3,60.0,960,3,2,2,5,3,4,4,5,2,0,17,13,0,0
5088,6,2,2,2,120,2.0,2,0,0,4435,4,5,1696,170.0,3,4,0,6,140,2,1,1,0,36.0,848,3,4,0,2,3,4,4,1,1,659,5,12,0,0
9373,7,2,3,2,20,3.0,3,1,3,8049,16,5,2648,54.0,6,16,90,6,0,0,1,3,0,50.0,1339,0,0,4,2,5,4,4,1,1,1053,23,6,0,0
4704,6,2,3,1,45,1.0,3,0,3,9000,81,3,1568,0.0,5,59,0,6,0,6,0,1,3,60.0,784,3,0,4,1,3,0,4,5,1,0,20,13,0,0
4740,5,1,3,4,20,1.0,3,0,3,8978,39,5,1896,0.0,6,39,0,6,147,6,0,1,3,70.5,948,0,0,4,2,3,4,3,1,1,0,19,9,0,0
5890,5,2,2,2,20,2.0,3,1,3,10000,35,6,2354,0.0,5,8,0,6,224,1,0,1,3,80.0,1178,3,0,2,2,1,4,4,1,1,1084,14,6,0,0
13881,7,2,2,2,60,2.5,2,1,3,10762,10,5,2961,344.0,9,10,0,6,0,2,0,1,0,65.0,1005,0,0,0,5,5,4,4,1,1,694,8,12,0,0
8640,5,2,3,4,90,4.0,3,0,3,9297,30,5,3456,0.0,8,30,0,6,0,0,2,1,3,63.0,1728,3,2,4,2,3,4,3,5,2,1606,11,9,0,0
3820,5,2,3,1,30,1.0,3,0,3,5232,83,5,1444,0.0,4,4,0,6,0,6,0,1,3,30.0,764,2,0,2,2,3,4,4,5,1,0,17,13,0,0
3952,4,1,3,2,180,2.0,3,0,1,1596,36,5,1450,0.0,5,36,0,6,120,2,1,1,3,21.0,526,3,3,4,7,3,4,4,3,1,462,10,5,0,0
7344,6,2,2,2,160,2.5,2,0,0,3000,0,5,1836,76.0,4,0,0,6,0,2,0,1,2,30.0,612,3,4,0,5,3,4,5,5,1,294,21,12,0,0
5922,6,1,3,4,160,1.5,3,1,3,1680,34,5,1470,297.0,5,34,0,6,0,6,0,1,3,21.0,483,3,3,4,5,4,4,4,1,1,0,2,6,0,0
13356,7,2,2,2,60,3.5,2,1,3,8750,14,5,2823,0.0,8,13,0,6,144,2,1,1,3,70.0,933,3,0,0,5,5,4,4,1,1,642,5,12,0,0
5720,5,1,3,4,20,2.0,3,0,0,9571,54,6,2288,0.0,6,54,0,6,44,1,1,1,3,68.0,1144,3,0,4,2,3,4,4,1,1,739,7,13,0,0
6192,6,2,3,2,80,2.5,3,1,0,10395,29,6,2064,233.0,6,29,0,6,0,0,0,1,3,80.0,1032,0,0,4,7,5,4,4,1,1,605,14,6,0,0
12360,6,2,3,2,60,3.0,2,1,3,10029,19,5,3211,268.0,8,18,192,6,0,2,0,1,3,97.0,1164,0,0,4,5,5,4,4,1,1,831,4,9,0,0
5570,5,2,2,4,20,2.5,3,0,3,13695,4,5,2228,0.0,6,4,0,6,0,2,1,1,3,66.0,1114,3,0,0,2,3,4,4,5,1,646,20,12,0,0
10344,6,2,3,2,80,2.5,3,1,0,17871,42,5,3404,359.0,7,33,0,6,0,0,1,1,2,80.0,1724,0,0,1,7,2,4,4,1,1,528,14,6,0,0
7308,6,1,3,4,160,2.0,3,0,3,1680,34,7,1890,281.0,7,34,0,6,0,1,0,1,3,21.0,672,3,3,2,5,3,4,4,5,1,317,2,6,0,0
3364,4,1,3,4,20,1.0,1,0,3,8400,59,4,1562,0.0,4,59,0,6,250,6,0,1,3,60.0,841,3,0,2,2,3,0,4,4,1,0,20,13,0,0
8704,8,2,2,2,120,1.5,2,0,3,3696,21,5,2162,0.0,5,21,0,6,0,6,0,1,2,53.5,1088,3,4,0,2,3,4,4,1,1,0,22,6,0,0
4320,5,1,3,4,20,2.0,2,0,3,7000,31,8,1728,90.0,6,4,0,6,0,0,1,1,3,70.0,864,0,0,0,2,3,4,4,1,1,646,5,12,0,0
14608,8,3,2,2,20,3.0,2,1,1,11302,1,5,3640,238.0,7,0,120,6,180,2,1,1,0,69.0,1826,0,0,0,2,5,4,5,1,1,1422,22,12,0,0
5555,5,1,1,4,75,1.0,3,0,3,7200,87,7,1641,0.0,6,11,0,6,0,6,0,1,3,60.0,581,3,0,4,4,3,0,4,5,1,0,9,8,0,0
4560,5,2,2,4,20,2.0,3,0,3,8872,43,8,1824,300.0,5,0,0,6,0,0,1,1,3,72.0,912,3,0,0,2,3,4,4,5,1,595,12,12,0,0
18160,8,3,2,2,60,2.5,2,1,3,11764,11,7,3422,348.0,9,3,0,6,132,2,0,1,0,92.0,1164,0,0,0,5,2,4,4,1,1,524,15,12,0,0
4615,5,1,3,4,20,2.0,3,0,3,6951,24,5,1799,0.0,5,23,0,6,362,0,1,1,3,37.0,923,0,0,4,2,3,4,4,1,1,658,11,6,0,0
4550,5,2,2,4,20,1.0,2,0,0,8892,55,7,1015,0.0,5,12,0,6,196,6,0,1,3,74.0,910,3,0,2,2,3,4,4,1,1,0,12,14,0,0
3120,3,2,3,3,90,2.0,3,0,4,8544,59,4,1040,0.0,6,59,0,6,0,4,0,1,3,60.0,1040,3,2,1,2,3,2,4,5,2,0,12,3,0,0
5496,4,1,3,4,50,1.0,1,0,3,5400,89,6,2214,0.0,6,59,0,6,0,0,0,1,0,90.0,840,3,0,0,0,3,4,4,5,1,315,17,4,0,0
19089,9,3,0,0,20,2.5,0,1,1,14450,1,5,4242,315.0,8,0,142,6,124,6,0,1,0,107.0,2121,3,0,0,2,0,4,5,1,1,0,16,5,0,0
13713,7,2,2,2,60,2.5,2,1,0,11796,3,5,2806,0.0,8,2,0,6,100,6,0,1,0,59.0,847,0,0,0,5,2,4,4,3,1,0,8,12,0,0
7695,5,2,3,4,50,1.5,3,0,3,6120,73,6,2466,0.0,5,59,0,6,112,6,0,1,3,51.0,1067,3,0,4,0,3,4,4,5,1,0,3,13,0,0
6340,5,1,3,4,20,1.0,3,1,3,7800,56,6,2536,200.0,7,56,0,6,0,3,0,1,0,78.0,1268,3,0,2,2,2,4,4,1,1,540,12,6,0,0
3840,4,1,1,4,30,1.0,3,0,3,6000,87,4,1920,0.0,5,57,0,6,0,0,0,3,3,50.0,960,3,0,2,2,3,4,4,5,1,250,17,8,0,0
5485,5,2,3,2,20,1.5,3,0,3,10859,15,5,2194,0.0,6,14,0,6,392,6,0,1,3,112.0,1097,3,0,0,2,3,4,4,1,1,0,5,12,0,0
12376,7,2,3,2,75,1.5,3,2,2,10800,92,7,2648,0.0,6,36,0,6,0,5,0,1,3,60.0,880,3,0,1,4,5,4,4,5,1,390,17,13,0,0
10008,6,1,3,4,50,1.5,3,0,3,9600,59,8,2524,0.0,6,4,0,3,0,1,0,1,3,80.0,1112,3,0,0,0,3,4,4,1,1,120,12,12,0,0
8352,6,2,3,1,20,2.0,3,2,3,13560,41,3,2784,216.0,5,41,0,1,0,6,1,3,2,120.0,1392,3,0,2,2,5,0,4,1,1,0,12,13,0,0
8472,6,1,3,4,50,1.0,3,1,3,6000,70,6,2192,0.0,6,59,0,6,45,6,0,1,3,50.0,825,3,0,0,0,2,4,4,5,1,0,3,8,0,0
13040,8,3,0,0,20,3.0,2,1,1,10226,1,5,3252,270.0,8,1,0,6,172,6,1,1,2,61.0,1630,0,0,0,2,2,4,4,1,1,0,5,12,0,0
8687,7,2,2,2,120,2.5,2,0,3,4274,1,5,2482,0.0,4,0,0,6,0,2,1,1,0,35.0,1241,0,4,0,2,3,4,5,1,1,1106,21,12,0,0
3840,5,2,3,2,85,2.0,3,0,0,7244,37,7,1536,0.0,5,37,0,6,104,0,1,1,3,54.0,768,3,0,0,6,3,4,4,5,1,619,11,12,0,0
9840,6,2,2,4,20,2.0,2,1,3,14778,54,7,2936,72.0,7,2,0,6,108,1,1,3,3,68.0,1640,0,0,0,2,2,4,4,5,1,728,6,6,216,0
11352,8,2,2,2,20,3.0,2,1,0,8089,0,6,2838,0.0,7,0,0,6,140,2,1,1,2,60.0,1419,3,0,0,2,2,4,5,1,1,945,22,8,0,0
6000,5,0,3,2,90,6.0,3,0,1,10800,22,5,2400,0.0,5,21,0,6,120,2,3,1,1,60.0,1200,3,2,4,2,3,1,2,6,1,1200,7,9,0,0
10353,7,2,2,4,60,2.5,3,0,3,7472,35,9,2204,138.0,7,3,0,6,0,0,1,1,0,74.5,725,0,0,2,5,3,4,4,1,1,626,12,6,0,0
8484,6,2,3,2,20,2.0,0,1,3,11029,50,8,2598,0.0,6,6,190,2,0,0,1,3,3,87.0,1414,0,0,0,2,5,4,4,1,1,528,12,8,0,0
6720,5,3,3,4,70,1.0,3,0,3,4571,92,5,1968,0.0,7,58,0,6,0,6,0,1,3,34.0,624,3,0,1,5,3,4,0,5,1,0,17,0,0,0
11600,5,2,3,3,60,2.0,3,1,4,14762,58,6,2267,0.0,7,56,0,6,120,4,0,1,3,65.0,1547,1,0,2,5,5,2,4,1,1,0,8,9,0,0
3152,4,0,3,4,30,1.0,3,2,3,7446,65,5,1576,0.0,4,56,0,6,0,5,0,1,1,52.0,788,3,0,4,2,5,4,0,6,1,266,3,14,0,0
8646,6,2,3,4,160,2.5,3,1,3,2289,31,6,2296,0.0,7,31,0,6,28,0,0,1,3,24.0,855,3,3,4,5,5,4,4,1,1,311,13,9,0,0
5184,6,1,3,4,20,1.0,3,0,3,9100,50,6,1728,0.0,5,50,0,6,0,5,0,3,3,70.0,864,3,0,0,2,3,4,4,5,1,612,12,13,0,0
3456,4,2,3,4,20,1.0,3,0,3,9000,36,6,1728,0.0,5,36,0,6,0,0,0,1,3,60.0,864,3,0,4,2,3,4,4,5,1,616,12,6,0,0
8880,5,3,3,4,90,3.0,3,0,3,11475,51,5,3360,95.0,9,51,0,6,0,6,1,1,3,85.0,1776,3,2,4,2,3,4,0,5,2,0,12,12,0,0
5280,5,1,3,4,20,2.0,3,1,3,8450,42,6,2112,0.0,6,42,0,6,0,1,1,1,3,65.0,1056,3,0,0,2,1,4,4,1,1,775,12,12,0,0
904,1,0,1,1,30,1.5,1,0,1,10020,87,1,1587,0.0,4,59,0,0,0,1,1,1,1,66.5,904,0,0,2,2,3,3,4,6,1,350,7,13,0,0
10346,7,2,2,0,20,3.5,0,1,0,4403,1,5,2948,432.0,7,1,0,6,0,2,1,1,0,73.5,1478,1,0,0,2,2,4,5,1,1,578,21,8,0,0
4815,3,1,3,1,50,2.0,2,0,3,5790,95,6,2445,0.0,8,60,0,6,0,6,0,2,3,60.0,840,3,0,2,5,3,4,4,5,2,0,17,12,0,0
12530,7,2,2,2,60,3.5,2,0,3,9179,9,5,2663,158.0,7,9,0,6,0,2,1,1,2,68.0,882,0,0,0,5,3,4,0,1,1,633,5,12,0,0
9340,5,2,2,4,60,3.5,3,1,3,10304,33,7,2648,44.0,9,33,0,6,448,0,1,1,3,80.0,1088,0,0,0,5,5,4,4,1,1,381,14,9,0,0
7308,6,1,3,4,160,1.5,3,0,3,1890,34,5,1890,285.0,7,34,0,6,144,1,0,1,3,21.0,672,3,3,4,5,3,4,4,5,1,356,2,6,0,0
20840,10,3,0,0,20,3.0,0,1,0,14803,1,5,4162,816.0,7,0,0,6,188,2,1,3,0,114.0,2084,3,0,0,2,2,4,5,1,1,1636,16,5,0,0
8736,6,2,3,2,160,2.5,3,1,3,2280,33,6,2311,0.0,7,33,0,6,87,0,0,1,3,24.0,855,3,3,4,5,5,4,4,1,1,566,13,9,0,0
6280,5,1,3,4,20,2.5,2,0,3,9937,43,6,2512,0.0,6,43,0,6,736,1,1,1,0,75.0,1256,3,0,2,2,3,4,4,1,1,830,7,6,0,0
9054,6,2,2,2,60,3.5,2,1,3,7861,4,5,2292,0.0,7,3,0,6,100,2,1,1,0,65.0,807,0,0,0,5,2,4,4,1,1,457,8,12,0,0
13920,6,1,2,4,70,3.5,3,1,3,7259,62,8,3348,0.0,9,5,0,6,224,0,1,2,3,61.0,1436,0,0,0,5,5,4,4,5,1,774,6,13,0,0
15744,6,3,3,2,70,3.5,3,1,3,22420,89,6,3994,0.0,10,57,0,6,0,1,1,3,3,86.0,1370,0,0,4,5,2,4,4,5,1,1128,6,13,0,0
8250,6,1,2,4,50,1.5,3,1,3,9000,70,6,2155,0.0,6,57,126,6,0,6,0,1,3,50.0,780,3,0,4,0,2,4,4,5,1,0,9,13,0,0
6570,6,1,3,4,190,2.0,3,0,1,10382,48,5,1683,105.0,6,48,0,6,0,0,1,3,2,75.0,1095,3,1,4,7,3,4,4,1,1,513,12,6,0,0
11000,5,0,3,4,90,5.0,3,0,3,8777,108,7,3472,0.0,9,5,0,6,0,0,2,1,1,67.0,1272,3,2,2,0,3,4,4,6,2,1084,7,8,0,0
10458,7,2,2,2,20,3.0,2,1,2,12803,6,5,2988,99.0,6,6,0,6,192,2,1,1,2,88.0,1494,0,0,0,2,5,4,4,1,1,922,5,12,0,0
5384,4,1,3,1,50,1.5,3,0,3,11767,97,7,1906,0.0,6,7,0,3,168,6,0,1,3,70.0,796,3,0,2,5,3,4,4,5,1,0,7,8,0,0
3960,4,0,3,2,20,2.0,3,0,3,8070,13,5,1980,0.0,5,12,0,6,0,2,1,1,1,60.0,990,3,0,0,2,3,4,4,6,1,588,5,12,0,0
14148,6,2,3,4,50,3.0,3,1,3,45600,100,8,3265,0.0,10,11,175,6,486,6,0,1,3,75.0,1307,1,0,4,0,2,4,4,5,1,0,4,13,0,0
4165,5,1,2,4,20,1.0,3,0,3,5400,52,7,1666,0.0,4,6,0,6,0,5,0,1,3,90.0,833,3,0,0,2,3,4,4,5,1,415,17,8,0,0
19856,8,3,2,2,60,2.5,2,1,1,12665,2,5,3576,245.0,9,1,0,6,144,6,0,3,0,88.0,1133,0,0,0,5,2,1,4,3,1,0,23,12,0,0
16784,8,3,0,2,60,2.5,2,1,2,10240,1,5,3128,178.0,8,1,0,6,192,6,0,1,2,80.0,1038,3,0,2,5,2,4,4,1,1,0,16,12,0,0
4495,5,1,2,4,20,1.0,3,0,3,7800,42,7,1763,89.0,5,5,0,6,64,0,0,3,0,65.0,899,3,0,0,2,3,4,4,1,1,450,19,6,0,0
20916,9,3,0,0,60,4.0,0,2,3,11924,1,5,3499,286.0,11,0,0,6,147,2,1,3,0,85.0,1182,0,0,0,5,2,4,5,3,1,998,16,14,0,0
4470,5,2,3,4,20,1.0,3,0,0,7200,37,5,1788,0.0,6,37,0,6,215,5,0,3,2,60.0,894,3,0,4,2,3,4,4,5,1,777,5,8,0,0
9450,6,2,2,2,120,3.0,2,0,3,8012,15,5,3150,0.0,5,15,0,6,0,2,1,1,2,50.0,1575,3,4,2,2,3,4,4,1,1,430,20,9,0,0
5088,6,2,2,2,120,2.0,2,1,1,4426,4,5,1696,147.0,3,4,0,6,149,2,1,1,2,70.0,848,3,4,0,2,5,4,4,1,1,697,5,12,0,0
11830,7,1,3,4,75,1.0,3,1,3,8850,90,6,2505,0.0,7,56,0,6,0,6,0,1,3,65.0,815,0,0,0,4,2,4,4,5,1,0,17,8,0,0
7375,5,1,3,4,160,2.0,3,1,3,2665,29,6,2232,0.0,6,29,0,6,104,0,0,1,2,41.0,925,3,4,0,5,5,4,4,1,1,548,10,5,0,0
8172,6,2,2,2,120,2.0,2,1,0,7577,2,5,2724,256.0,6,1,0,6,192,0,0,1,2,61.0,1362,0,4,0,2,2,4,4,1,1,20,16,12,0,0
11648,8,2,2,2,120,2.0,2,1,1,3196,3,5,2729,40.0,7,3,0,6,143,6,0,1,0,43.0,1456,3,4,0,2,5,4,4,1,1,0,0,12,0,0
17234,7,2,2,2,60,3.5,2,1,2,19378,1,5,3854,456.0,9,0,0,6,239,2,1,1,2,134.0,1392,0,0,0,5,2,4,5,1,1,57,8,12,168,0
10776,6,2,3,4,60,2.5,3,1,3,7056,45,5,2576,415.0,8,45,0,6,0,1,1,3,2,71.0,983,3,0,4,5,5,4,4,1,1,400,12,6,0,0
7360,5,1,2,4,50,1.0,3,0,2,9600,82,8,2174,0.0,6,13,0,6,0,6,0,2,3,60.0,842,3,0,2,0,3,4,4,5,1,0,17,12,0,0
11228,7,2,2,2,20,3.5,2,1,3,8814,3,5,3208,180.0,8,3,0,6,123,2,1,1,2,68.0,1604,3,0,0,2,2,4,0,1,1,1334,5,12,0,0
8930,5,2,3,4,190,4.0,3,2,1,164660,43,6,3285,0.0,7,43,0,6,670,0,2,1,0,85.0,1619,0,1,0,0,2,4,4,1,1,1249,23,9,0,0
9966,6,1,2,4,80,2.0,3,1,0,9600,53,6,2653,0.0,8,12,178,6,0,1,1,3,2,80.0,1661,3,0,2,7,5,4,4,3,1,831,12,0,0,0
2520,4,1,3,2,180,2.0,3,0,0,1477,39,4,1260,0.0,3,39,0,6,0,2,1,1,3,21.0,630,3,4,4,6,3,4,4,1,1,509,10,5,0,0
20200,10,3,0,0,20,3.5,0,1,3,12220,0,5,4026,305.0,9,0,0,6,156,2,1,3,0,94.0,2020,3,0,0,2,2,4,5,1,1,1436,16,5,0,0
13320,8,2,2,2,60,3.5,2,0,3,8400,8,6,2475,0.0,6,8,0,6,0,2,1,1,0,70.0,810,3,0,0,5,3,4,4,1,1,643,14,12,0,0
12852,7,2,2,2,20,2.0,2,1,3,9100,2,5,3696,0.0,8,1,0,6,120,2,0,3,0,70.0,1836,3,0,0,2,2,4,4,1,1,24,5,12,0,0
11860,5,1,3,4,70,2.0,3,0,3,6600,117,4,3366,0.0,11,44,0,3,0,6,0,1,2,60.0,1378,3,0,4,5,3,4,4,1,2,0,17,13,0,0
6505,5,2,1,4,30,1.0,3,0,2,6911,85,5,2446,0.0,5,59,0,2,0,3,0,1,3,60.0,1301,3,0,4,2,3,4,4,5,1,405,3,13,0,0
8680,7,3,2,2,20,2.0,2,0,0,8556,1,5,2480,0.0,5,1,0,6,140,6,0,1,2,74.0,1240,3,0,0,2,3,4,4,1,1,0,5,12,0,0
