MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,QualityArea,TotalSF,HouseAge,RemodAge,TotalBath,TotalPorchSF
20,3,70.5,14175,1,1,3,0,0,0,1,19,2,2,0,2,5,6,1956,1987,1,1,5,14,2,0.0,3,4,1,4,4,3,5,988,6,0,200,1188,1,2,1,3,1437,0,0,1437,1,0,1,1,3,1,3,6,3,1,5,5,1999.0,3,2,576,5,5,2,304,0,0,0,0,0,3,4,1,0,11,2006,8,4,7185,2625,50,19,2.5,0
60,3,70.0,9240,1,1,3,3,0,4,0,5,2,2,0,5,8,5,2001,2002,1,1,12,13,1,396.0,2,4,2,2,4,3,6,0,6,0,1055,1055,1,0,1,3,1055,1208,0,2263,0,0,2,1,3,1,2,7,6,1,5,3,2001.0,0,2,905,5,5,2,0,45,0,0,189,0,3,4,1,0,9,2008,8,4,18104,3318,7,6,2.5,234
60,3,80.0,11584,1,1,3,3,0,4,0,14,2,2,0,7,7,6,1979,1979,3,1,6,6,1,96.0,3,4,1,4,4,3,2,315,5,110,114,539,1,4,1,3,1040,685,0,1725,0,0,2,1,3,1,3,6,6,1,5,1,1979.0,2,2,550,5,5,2,0,88,216,0,0,0,3,4,1,0,11,2007,8,4,12075,2264,28,28,2.5,304
20,3,72.0,10011,1,1,0,3,0,4,0,12,2,2,0,2,5,6,1957,1996,1,1,6,6,1,64.0,3,4,1,4,4,3,1,360,6,0,710,1070,1,4,1,3,1236,0,0,1236,0,1,1,0,2,1,2,6,2,1,1,1,1957.0,3,1,447,5,5,2,0,0,0,0,0,0,3,2,1,0,5,2006,8,4,6180,2306,49,10,1.5,0
20,3,70.0,7560,1,1,3,3,0,4,0,12,2,2,0,2,5,5,1959,1959,1,1,3,14,2,0.0,3,4,1,4,4,3,3,369,6,0,671,1040,1,4,1,0,1040,0,0,1040,0,0,1,0,3,1,3,6,6,0,3,1,1959.0,2,1,286,5,5,2,140,0,252,0,0,0,3,1,1,0,7,2006,8,4,5200,2080,47,47,1.0,252
20,3,98.0,11478,1,1,3,3,0,4,0,16,2,2,0,2,8,5,2007,2008,1,1,12,13,3,200.0,2,4,2,0,4,3,2,1218,6,0,486,1704,1,0,1,3,1704,0,0,1704,1,0,2,0,3,1,2,7,6,1,2,1,2008.0,2,3,772,5,5,2,0,50,0,0,0,0,3,4,1,0,5,2010,8,4,13632,3408,3,2,3.0,50
20,3,104.0,11361,1,1,3,3,0,4,0,14,2,2,0,2,6,5,1976,1976,1,1,9,10,1,160.0,3,4,1,2,4,3,0,644,6,0,549,1193,1,4,1,3,1523,0,0,1523,0,1,2,0,3,1,3,7,6,1,5,1,1976.0,0,2,478,5,5,2,0,0,0,0,189,0,3,2,1,0,5,2008,0,0,9138,2716,32,32,2.5,189
20,1,81.0,11216,1,1,3,3,0,4,0,21,2,2,0,2,8,5,2006,2006,1,1,12,13,2,0.0,2,4,2,2,1,3,6,0,6,0,1489,1489,1,0,1,3,1489,0,0,1489,0,0,2,0,3,1,2,7,6,1,2,1,2006.0,2,2,776,5,5,2,0,140,0,0,0,0,3,4,1,0,6,2006,6,5,11912,2978,0,0,2.0,140
120,3,51.0,3635,1,1,3,3,0,4,0,0,2,2,4,2,7,5,2007,2007,3,1,12,13,1,130.0,2,4,2,2,4,3,0,988,6,0,398,1386,1,0,1,3,1569,0,0,1569,0,1,2,0,1,1,2,7,6,1,5,1,2007.0,2,3,660,5,5,2,143,20,0,0,0,0,3,4,1,0,5,2009,8,4,10983,2955,2,2,2.5,20
20,3,70.0,9100,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2001,2001,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0,6,0,1212,1212,1,0,1,3,1212,0,0,1212,0,0,2,0,3,1,2,6,6,0,3,1,2001.0,2,2,573,5,5,2,356,0,0,0,0,0,3,4,1,0,6,2009,8,4,8484,2424,8,8,2.0,0
20,3,67.0,9808,1,1,0,3,0,4,0,5,2,2,0,2,7,5,2002,2002,1,1,12,13,1,110.0,2,4,2,2,4,3,2,788,6,0,785,1573,1,0,1,3,1573,0,0,1573,1,0,2,0,3,1,2,6,6,0,3,1,2002.0,2,2,544,5,5,2,0,72,0,0,0,0,3,4,1,0,3,2009,8,4,11011,3146,7,7,3.0,72
60,3,80.0,10400,1,1,3,3,0,4,0,14,2,2,0,5,6,5,1972,1972,1,1,12,13,2,288.0,3,4,1,4,4,3,5,247,6,0,485,732,1,2,1,3,1012,778,0,1790,1,0,1,2,4,1,3,8,3,1,5,1,1972.0,2,2,484,5,5,2,148,0,0,0,147,0,3,4,1,0,11,2006,8,4,10740,2522,34,34,3.0,147
70,3,144.0,21384,1,1,3,3,0,4,0,3,2,2,0,5,5,6,1923,2004,1,1,13,14,2,0.0,3,4,1,4,4,1,2,1309,6,0,15,1324,1,0,1,3,1072,504,0,1576,2,0,1,1,3,1,2,6,6,1,5,1,1923.0,2,2,528,5,5,2,0,312,0,0,0,0,3,4,1,0,5,2009,8,4,7880,2900,86,5,3.5,312
60,1,64.0,8791,1,1,0,3,0,4,0,21,2,2,0,5,6,5,2003,2003,1,1,12,13,2,0.0,2,4,2,2,4,3,5,503,6,0,361,864,1,0,1,3,864,864,0,1728,0,0,2,1,3,1,2,7,6,0,3,1,2003.0,2,2,673,5,5,2,216,56,0,0,0,0,3,4,1,0,5,2008,8,4,10368,2592,5,5,2.5,56
20,3,110.0,14230,1,1,3,3,0,0,0,16,2,2,0,2,8,5,2007,2007,1,1,12,13,3,640.0,2,4,2,2,4,3,6,0,6,0,1566,1566,1,0,1,3,1600,0,0,1600,0,0,2,0,3,1,2,7,6,1,2,1,2007.0,2,3,890,5,5,2,0,56,0,0,0,0,3,4,1,0,7,2009,8,4,12800,3166,2,2,2.0,56
20,3,86.0,14157,1,1,0,1,0,0,0,22,2,2,0,2,9,5,2005,2006,3,1,12,13,3,200.0,2,4,2,0,4,1,2,1249,6,0,673,1922,1,0,1,3,1922,0,0,1922,1,0,2,0,3,1,2,8,6,1,2,1,2005.0,0,3,676,5,5,2,178,51,0,0,0,0,3,4,1,0,7,2007,8,4,17298,3844,2,1,3.0,51
60,3,83.0,13159,1,1,0,1,0,0,0,23,2,2,0,5,7,5,2009,2009,1,1,12,13,2,0.0,3,4,2,0,4,0,6,0,6,0,846,846,1,2,1,3,846,846,0,1692,0,0,2,1,3,1,2,6,6,0,3,1,2009.0,2,2,650,5,5,2,208,114,0,0,0,0,3,4,1,0,7,2009,6,5,11844,2538,0,0,2.5,114
20,1,84.0,11096,1,1,3,3,0,4,0,21,2,2,0,2,8,5,2006,2006,1,1,12,13,2,0.0,2,4,2,2,4,0,2,24,6,0,1632,1656,1,0,1,3,1656,0,0,1656,0,0,2,0,3,1,2,7,6,0,3,1,2006.0,2,3,826,5,5,2,0,146,0,0,0,0,3,4,1,0,7,2007,8,4,13248,3312,1,1,2.0,146
30,4,60.0,10800,1,0,3,3,0,4,0,17,2,2,0,2,4,7,1885,1995,4,1,12,13,2,0.0,3,4,0,1,4,3,6,0,6,0,641,641,1,2,1,3,1047,0,0,1047,0,0,1,0,2,1,3,6,6,0,3,5,1954.0,3,1,273,1,1,0,0,0,0,0,0,0,3,4,3,450,8,2007,8,4,4188,1688,122,12,1.0,0
60,3,56.0,20431,1,1,1,3,0,4,0,16,2,2,0,5,9,5,2005,2006,3,1,5,5,1,870.0,0,4,2,0,4,3,2,1410,6,0,438,1848,1,0,1,3,1848,880,0,2728,1,0,2,1,4,1,0,10,6,2,0,1,2006.0,0,3,706,5,5,2,0,0,0,0,0,0,3,4,1,0,4,2006,6,5,24552,4576,1,0,3.5,0
20,3,100.0,10175,1,1,0,3,0,4,0,12,2,2,0,2,6,5,1964,1964,1,1,6,10,1,272.0,3,4,1,4,4,3,1,490,6,0,935,1425,1,2,1,3,1425,0,0,1425,0,0,2,0,3,1,3,7,6,1,2,1,1964.0,2,2,576,5,5,2,0,0,0,407,0,0,3,4,1,0,7,2008,8,4,8550,2850,44,44,2.0,407
30,3,52.0,8854,1,1,3,3,0,4,0,3,2,2,0,1,6,6,1916,1950,1,1,13,14,2,0.0,3,4,0,4,4,3,6,0,6,0,952,952,3,1,0,1,952,0,0,952,0,0,1,0,2,1,1,4,6,1,2,5,1916.0,3,1,192,1,4,1,0,98,0,0,40,0,3,4,1,0,5,2009,8,4,5712,1904,93,59,1.0,138
20,3,43.0,13568,1,1,1,3,0,1,0,5,2,2,0,2,5,5,1995,1995,1,1,12,13,2,0.0,3,4,2,2,4,3,0,716,6,0,274,990,1,0,1,3,990,0,0,990,0,1,1,0,3,1,3,5,6,0,3,1,1996.0,3,2,576,5,5,2,224,0,0,0,0,0,3,4,1,0,7,2006,8,4,4950,1980,11,11,1.5,0
80,3,80.0,21453,1,1,0,2,0,1,2,4,2,2,0,7,6,5,1969,1969,0,2,9,10,2,0.0,3,4,1,4,4,1,0,938,6,0,0,938,1,0,1,3,988,0,0,988,1,0,1,0,1,1,3,4,6,2,5,1,1969.0,3,2,540,5,5,2,0,130,0,130,0,0,3,4,1,0,10,2006,8,4,5928,1926,37,37,2.0,260
20,2,66.0,8900,1,1,3,3,0,4,0,20,2,2,0,2,4,4,1966,1966,1,1,6,6,2,0.0,3,4,1,4,4,3,5,1056,6,0,0,1056,1,4,1,3,1056,0,0,1056,1,0,1,0,2,1,3,5,6,0,3,5,1966.0,3,1,384,5,5,2,0,42,0,0,0,0,3,2,1,0,11,2006,8,4,4224,2112,40,40,2.0,42
20,3,42.0,14892,1,1,0,1,0,1,0,8,2,2,0,2,9,5,2006,2007,1,1,12,13,3,160.0,0,4,2,0,4,1,2,1320,6,0,426,1746,1,0,1,3,1746,0,0,1746,1,0,2,0,3,1,0,7,6,2,2,1,2006.0,0,3,758,5,5,2,201,39,0,0,0,0,3,4,1,0,10,2009,8,4,15714,3492,3,2,3.0,39
60,3,74.0,10141,1,1,0,3,0,0,0,8,2,2,0,5,7,5,1998,1998,1,1,12,13,1,40.0,3,4,2,2,4,3,6,0,6,0,832,832,1,2,1,3,885,833,0,1718,0,0,2,1,3,1,3,7,6,1,5,1,1998.0,0,2,427,5,5,2,0,94,0,0,291,0,3,4,1,0,12,2009,8,4,12026,2550,11,11,2.5,385
80,3,70.0,12886,1,1,0,3,0,4,0,19,2,2,0,7,5,6,1963,1999,1,1,6,6,2,0.0,3,4,1,2,4,0,0,444,6,0,76,520,1,0,1,3,1464,0,0,1464,0,1,2,0,3,1,3,6,3,1,5,1,1997.0,2,2,480,5,5,2,302,0,0,0,100,0,3,4,1,0,10,2009,8,4,7320,1984,46,10,2.5,100
60,3,68.0,8935,1,1,0,3,0,4,0,5,2,2,0,5,7,5,2002,2002,1,1,12,13,1,95.0,2,4,2,2,4,3,6,0,6,0,831,831,1,0,1,3,831,829,0,1660,0,0,2,1,3,1,2,7,6,0,3,1,2002.0,2,2,493,5,5,2,144,68,0,0,0,0,3,4,1,0,7,2009,8,4,11620,2491,7,7,2.5,68
120,3,61.0,7658,1,1,3,3,0,4,0,16,2,2,4,2,9,5,2005,2005,3,1,8,8,1,412.0,0,4,2,0,4,3,2,456,6,0,1296,1752,1,0,1,3,1752,0,0,1752,1,0,2,0,2,1,0,6,6,1,2,1,2005.0,2,2,576,5,5,2,196,82,0,0,0,0,3,4,1,0,2,2010,8,4,15768,3504,5,5,3.0,82
90,3,70.5,18890,1,1,0,3,0,4,0,19,1,5,2,0,5,5,1977,1977,5,1,9,10,2,1.0,3,4,1,2,4,3,2,498,5,211,652,1361,1,0,1,3,1361,1259,0,2620,0,0,2,2,4,2,3,12,6,1,5,3,1977.0,2,2,600,5,5,0,155,24,145,0,0,0,3,4,0,8300,8,2007,8,4,13100,3981,30,30,3.0,169
60,3,130.0,40094,1,1,0,0,0,4,0,7,4,4,0,5,10,5,2007,2008,3,1,5,5,3,762.0,0,4,2,0,4,1,2,2260,6,0,878,3138,1,0,1,3,3138,1538,0,4676,1,0,3,1,3,1,0,11,6,1,2,3,2007.0,0,3,884,5,5,2,208,406,0,0,0,0,3,4,1,0,10,2007,6,5,46760,7814,0,-1,4.5,406
45,4,50.0,6130,1,1,3,3,0,4,0,3,2,2,0,1,5,6,1924,1950,1,1,8,8,2,0.0,3,4,0,4,4,3,0,784,6,0,0,784,1,2,1,3,784,0,0,784,1,0,1,0,2,1,2,5,6,0,3,6,1924.0,1,0,0,3,3,2,0,0,116,0,0,0,3,4,1,0,5,2008,8,4,3920,1568,84,58,2.0,116
20,3,85.0,6970,1,1,3,3,0,0,0,19,1,2,0,2,4,5,1961,1961,1,1,12,13,2,0.0,3,4,1,4,4,3,0,932,6,0,108,1040,1,4,1,3,1120,0,0,1120,1,0,1,1,3,1,1,5,6,0,3,1,1961.0,2,2,544,5,5,2,168,0,0,0,0,0,3,4,3,400,5,2007,8,4,4480,2160,46,46,2.5,0
20,3,75.0,11235,1,1,3,3,0,4,0,19,2,2,0,2,4,5,1963,1979,1,1,6,6,1,51.0,3,4,1,4,4,3,5,547,6,0,504,1051,1,2,1,3,1382,0,0,1382,0,0,1,1,3,1,3,6,6,1,4,1,1974.0,3,2,459,5,5,2,0,82,0,0,0,0,3,4,1,0,10,2006,8,4,5528,2433,43,27,1.5,82
60,3,70.5,11616,1,1,0,3,0,1,0,19,2,2,0,5,6,5,1978,1978,3,1,6,6,0,328.0,3,4,1,4,4,2,5,438,6,0,234,672,1,4,1,3,672,714,0,1386,0,0,2,1,3,1,3,6,6,1,5,1,1978.0,0,2,440,5,5,2,335,0,0,0,0,0,3,0,1,0,4,2010,8,0,8316,2058,32,32,2.5,0
20,3,50.0,5000,1,1,3,2,0,4,1,3,2,2,0,2,1,3,1946,1950,1,1,12,13,2,0.0,1,1,3,3,2,4,4,0,4,0,0,0,1,1,0,1,334,0,0,334,0,0,1,0,1,1,1,2,6,0,3,6,1946.0,1,0,0,3,3,0,0,0,0,0,0,0,3,4,1,0,1,2007,8,4,334,334,61,57,1.0,0
160,1,30.0,3182,1,2,3,3,0,4,0,21,2,2,4,5,7,5,2004,2005,1,1,8,8,2,0.0,2,4,2,2,4,3,6,0,6,0,600,600,1,0,1,3,600,600,0,1200,0,0,2,1,2,1,2,4,6,0,3,5,2004.0,2,2,480,5,5,2,0,172,0,0,0,0,3,4,1,0,6,2010,8,4,8400,1800,6,5,2.5,172
120,4,43.0,3072,1,1,3,3,0,4,0,0,2,2,4,2,7,5,2004,2004,3,1,12,13,1,18.0,2,4,2,2,4,3,6,0,6,0,1375,1375,1,0,1,3,1414,0,0,1414,0,0,2,0,2,1,2,6,6,1,5,1,2004.0,0,2,398,5,5,2,144,20,0,0,0,0,3,4,1,0,5,2006,8,4,9898,2789,2,2,2.0,20
90,3,65.0,8944,1,1,3,3,0,4,0,12,2,2,2,2,5,5,1967,1967,1,1,9,10,2,0.0,3,4,1,4,4,3,6,0,6,0,1584,1584,1,4,1,3,1584,0,0,1584,0,0,2,0,4,2,3,8,4,0,3,5,1967.0,3,3,792,5,5,2,0,152,0,0,0,0,3,4,1,0,4,2009,8,4,7920,3168,42,42,2.0,152
70,3,68.0,11435,1,1,0,1,0,0,1,6,2,2,0,5,8,7,1929,1950,1,1,3,12,2,0.0,3,4,2,2,4,3,6,0,6,0,792,792,1,1,1,3,792,725,0,1517,0,0,1,0,3,1,2,7,6,2,2,5,1931.0,3,2,400,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2006,8,4,12136,2309,77,56,1.0,0
20,3,80.0,11040,1,1,3,3,0,4,0,14,2,2,0,2,6,7,1971,2004,1,1,12,13,1,144.0,2,2,1,4,4,3,0,656,6,0,602,1258,1,0,1,3,1258,0,0,1258,0,1,2,0,3,1,2,5,6,0,3,1,1971.0,2,2,528,5,5,2,55,0,0,216,0,0,3,4,1,0,10,2008,0,0,7548,2516,37,4,2.5,216
20,3,70.5,6173,1,1,0,3,0,4,0,19,2,2,0,2,5,6,1967,1967,1,1,6,14,1,75.0,3,4,1,4,4,3,2,599,6,0,277,876,1,4,1,3,902,0,0,902,0,0,1,0,3,1,3,6,6,0,3,1,1967.0,3,1,288,5,5,2,0,0,0,0,0,0,3,2,1,0,8,2007,8,4,4510,1778,40,40,1.0,0
20,3,63.0,13072,1,1,3,3,0,4,0,20,5,2,0,2,6,5,2004,2004,1,1,12,13,2,0.0,3,4,2,2,4,3,0,941,6,0,217,1158,1,0,1,3,1158,0,0,1158,1,0,1,1,3,1,2,5,6,0,3,5,2006.0,3,2,576,5,5,2,0,50,0,0,0,0,3,4,1,0,5,2006,6,5,6948,2316,2,2,2.5,50
30,3,80.0,13360,1,0,0,1,0,4,0,6,2,2,0,2,5,7,1921,2006,1,1,13,14,2,0.0,3,2,0,2,4,3,0,713,6,0,163,876,1,0,1,3,964,0,0,964,1,0,1,0,2,1,3,5,6,0,3,5,1921.0,3,2,432,5,5,2,0,0,44,0,0,0,3,4,1,0,8,2009,8,4,4820,1840,88,3,2.0,44
60,3,74.5,18450,1,1,0,3,0,4,0,12,2,2,0,5,6,5,1965,1979,0,4,9,10,0,113.0,3,2,1,2,4,3,3,187,5,723,111,1021,1,4,1,3,1465,915,0,2380,0,0,2,1,3,1,3,7,5,1,4,4,1965.0,3,2,596,5,5,2,0,265,0,0,0,0,3,4,1,0,8,2007,8,0,14280,3401,42,28,2.5,265
20,3,64.0,7314,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2007,2007,1,1,12,13,3,82.0,2,4,2,2,4,0,2,724,6,0,508,1232,1,0,1,3,1232,0,0,1232,1,0,2,0,2,1,2,6,6,0,3,1,2007.0,2,2,632,5,5,2,132,0,0,0,0,0,3,4,1,0,2,2009,8,4,8624,2464,2,2,3.0,0
20,3,60.0,7180,1,1,0,3,0,4,0,5,2,2,0,2,5,7,1972,1972,3,1,6,6,2,0.0,3,4,1,4,4,0,0,390,6,0,474,864,1,4,1,3,864,0,0,864,0,0,1,0,3,1,3,5,6,0,3,5,1989.0,3,1,352,5,5,2,0,0,0,0,0,0,3,4,1,0,5,2008,8,4,4320,1728,36,36,1.0,0
60,3,82.0,11287,1,1,3,3,0,4,0,20,2,2,0,5,7,6,1989,1989,1,1,9,10,1,340.0,2,4,1,2,4,0,2,421,6,0,386,807,1,2,1,3,1175,807,0,1982,0,0,2,1,3,1,2,7,6,1,5,1,1989.0,0,2,575,5,5,2,0,84,0,196,0,0,3,4,1,0,1,2007,8,4,13874,2789,18,18,2.5,280
60,3,78.0,12011,1,1,0,3,0,1,0,15,2,2,0,5,8,5,1998,1998,1,1,12,13,1,530.0,2,4,2,2,4,0,2,956,6,0,130,1086,1,0,1,3,1086,838,0,1924,1,0,2,1,3,1,2,7,6,1,5,1,1998.0,2,2,592,5,5,2,208,75,0,0,374,0,3,4,1,0,6,2006,8,4,15392,3010,8,8,3.5,449
70,3,53.0,10918,1,1,3,3,0,4,0,6,2,2,0,5,7,9,1926,2004,2,1,8,8,2,0.0,2,4,0,2,4,3,6,0,6,0,1276,1276,1,0,1,3,1276,804,0,2080,0,0,1,1,3,1,2,9,6,2,2,5,1926.0,3,1,282,5,5,2,0,0,0,0,145,0,3,2,1,0,6,2009,8,4,14560,3356,83,5,1.5,145
60,3,62.0,7917,1,1,3,3,0,4,0,8,2,2,0,5,6,5,1999,2000,1,1,12,13,2,0.0,3,4,2,2,4,3,6,0,6,0,953,953,1,0,1,3,953,694,0,1647,0,0,2,1,3,1,3,7,6,1,5,1,1999.0,2,2,460,5,5,2,0,40,0,0,0,0,3,4,1,0,8,2007,8,4,9882,2600,8,7,2.5,40
120,3,50.0,8012,1,1,3,3,0,4,0,20,2,2,4,2,6,5,1993,1994,1,1,9,10,2,0.0,2,4,2,2,4,3,3,165,2,841,598,1604,1,0,1,3,1617,0,0,1617,1,0,2,0,2,1,2,5,6,1,1,1,1993.0,2,2,533,5,5,2,0,69,0,0,0,0,3,4,1,0,7,2008,8,4,9702,3221,15,14,3.0,69
20,3,60.0,9060,1,1,3,3,0,4,0,7,0,2,0,2,5,6,1957,2006,3,1,13,14,1,98.0,3,4,2,3,2,4,4,0,4,0,0,0,1,0,1,3,1340,0,0,1340,0,0,1,0,3,1,3,7,6,1,2,1,1957.0,2,1,252,5,5,2,116,0,0,180,0,0,3,2,1,0,6,2007,8,4,6700,1340,50,1,1.0,180
20,3,83.0,10159,1,1,0,3,0,4,0,16,2,2,0,2,9,5,2009,2010,3,1,12,13,3,450.0,0,4,2,0,4,0,2,1646,6,0,284,1930,1,0,1,3,1940,0,0,1940,1,0,2,1,3,1,0,8,6,1,2,1,2010.0,0,3,606,5,5,2,168,95,0,0,0,0,3,4,1,0,4,2010,6,5,17460,3870,1,0,3.5,95
50,3,75.0,9525,1,1,3,3,0,4,0,7,2,2,0,0,6,4,1954,1972,1,1,13,14,2,0.0,3,4,1,4,0,3,5,444,6,0,550,994,1,2,1,3,1216,639,0,1855,0,0,2,0,4,1,3,7,6,0,3,1,1954.0,3,1,325,5,5,2,182,0,0,0,0,0,3,4,1,0,10,2006,8,4,11130,2849,52,34,2.0,0
85,3,66.0,9180,1,1,0,3,0,1,0,20,2,2,0,6,5,7,1983,1983,1,1,6,6,2,0.0,3,4,1,2,4,0,0,747,3,93,0,840,1,2,1,3,884,0,0,884,1,0,1,0,2,1,2,5,6,0,3,1,1983.0,2,2,504,5,2,2,240,0,0,0,0,0,3,2,1,0,12,2007,8,4,4420,1724,24,24,2.0,0
160,3,36.0,2628,1,1,3,3,0,4,0,16,2,2,3,5,7,5,2003,2003,1,1,12,15,3,106.0,2,4,2,2,4,3,6,0,6,0,764,764,1,0,1,3,764,862,0,1626,0,0,2,1,2,1,2,6,6,0,3,3,2003.0,2,2,474,5,5,2,0,27,0,0,0,0,3,4,1,0,6,2010,8,4,11382,2390,7,7,2.5,27
50,4,50.0,3500,1,0,3,3,0,4,0,17,2,2,0,0,5,7,1947,1950,1,1,0,0,2,0.0,3,4,1,4,4,3,3,312,6,0,408,720,1,4,1,3,720,564,0,1284,0,0,1,1,2,1,3,5,6,0,3,5,1948.0,3,1,240,5,5,2,0,35,0,0,0,0,3,3,1,0,4,2009,8,4,6420,2004,62,59,1.5,35
60,3,70.0,11250,1,1,3,3,0,0,0,5,2,2,0,5,8,5,2002,2002,1,1,5,5,2,0.0,2,4,2,2,4,2,6,0,6,0,1128,1128,1,0,1,3,1149,1141,0,2290,0,0,2,1,4,1,2,9,6,1,2,1,2002.0,3,2,779,5,5,2,0,0,0,0,0,0,3,4,1,0,5,2008,8,4,18320,3418,6,6,2.5,0
90,4,110.0,8472,0,1,1,0,0,0,1,9,8,2,2,2,5,5,1963,1963,1,1,13,14,2,0.0,1,4,1,2,4,1,3,104,2,712,0,816,1,4,0,3,816,0,0,816,1,0,1,0,2,1,3,5,6,0,3,4,1963.0,3,2,516,5,5,2,106,0,0,0,0,0,3,4,1,0,5,2010,8,4,4080,1632,47,47,2.0,0
50,3,80.0,13837,1,1,0,3,0,0,0,14,2,2,0,0,7,5,1988,1988,1,1,6,6,1,178.0,2,2,2,2,1,3,2,1002,3,202,0,1204,1,2,1,3,1377,806,0,2183,0,0,2,1,4,1,2,9,6,0,3,1,1988.0,3,3,786,5,5,2,0,0,0,0,0,0,3,4,1,0,2,2006,8,4,15281,3387,18,18,2.5,0
50,4,98.0,8820,1,1,3,3,0,0,0,17,2,2,0,0,5,6,1890,1996,3,1,12,13,2,0.0,3,4,0,4,4,3,3,1088,6,0,0,1088,1,4,1,3,1188,561,120,1869,0,0,1,0,2,1,3,7,6,0,3,5,1963.0,3,2,456,5,5,2,48,0,244,0,0,0,3,3,1,0,9,2009,8,4,9345,2837,119,13,1.0,244
75,3,53.0,7128,1,1,3,3,0,4,0,6,2,2,0,4,7,5,1941,1950,1,1,8,8,2,0.0,3,2,1,4,4,3,5,364,6,0,554,918,1,2,1,3,918,728,0,1646,0,0,2,0,4,1,3,7,6,2,2,5,1941.0,3,1,240,5,5,2,0,0,0,0,126,0,3,2,1,0,8,2007,8,4,11522,2564,66,57,2.0,126
20,3,88.0,10994,1,1,0,3,0,0,0,20,2,2,0,2,8,5,2005,2006,1,1,12,13,3,366.0,2,4,2,2,1,3,2,976,6,0,868,1844,1,0,1,3,1844,0,0,1844,1,0,2,0,2,1,2,7,6,1,2,1,2005.0,0,2,620,5,5,2,165,44,0,0,0,0,3,4,1,0,9,2009,0,0,14752,3688,4,3,3.0,44
20,3,89.0,10991,1,1,0,1,0,4,0,23,2,2,0,2,8,5,2007,2007,1,1,12,13,1,80.0,2,4,2,2,4,1,6,0,6,0,1571,1571,1,0,1,3,1571,0,0,1571,0,0,2,0,3,1,2,7,6,1,2,1,2007.0,0,3,722,5,5,2,100,36,0,0,0,0,3,4,1,0,12,2007,6,5,12568,3142,0,0,2.0,36
50,4,63.0,11426,1,1,3,3,0,4,0,17,2,2,0,0,7,5,2003,2003,1,1,12,13,2,0.0,3,4,2,2,4,3,6,0,6,0,1362,1362,1,0,1,3,1362,720,0,2082,0,0,2,1,3,1,2,6,4,0,3,5,2003.0,3,2,484,5,5,0,280,238,0,0,0,0,3,4,1,0,6,2008,8,4,14574,3444,5,5,2.5,238
90,3,82.0,11070,1,1,3,3,0,4,0,11,2,2,2,2,7,5,1988,1989,1,1,12,13,1,70.0,3,4,1,4,4,3,6,0,6,0,1907,1907,1,2,1,3,1959,0,0,1959,0,0,3,0,5,2,3,9,6,0,3,0,1989.0,3,3,766,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2006,8,3,13713,3866,18,17,3.0,0
60,3,93.0,11999,1,1,3,3,0,4,0,16,2,2,0,5,8,5,2003,2004,3,1,12,13,1,340.0,2,4,2,2,4,3,6,0,6,0,1181,1181,1,0,1,3,1234,1140,0,2374,0,0,2,1,4,1,0,10,6,1,2,3,2003.0,0,3,656,5,5,2,104,100,0,0,0,0,3,4,1,0,5,2007,8,4,18992,3555,4,3,2.5,100
60,3,100.0,13000,1,1,3,3,0,0,0,12,2,2,0,5,6,6,1968,1968,1,1,12,13,1,576.0,3,2,1,2,4,3,5,448,6,0,448,896,1,4,1,3,1182,960,0,2142,0,0,2,1,4,1,2,8,6,1,2,1,1968.0,0,1,509,5,5,2,0,72,0,0,252,0,3,4,1,0,6,2009,8,4,12852,3038,41,41,2.5,324
160,1,30.0,3180,1,2,3,3,0,4,0,21,2,2,4,5,7,5,2005,2005,1,1,8,8,2,0.0,2,4,2,2,4,3,6,0,6,0,600,600,1,0,1,3,520,600,80,1200,0,0,2,1,2,1,2,4,6,0,3,5,2005.0,2,2,480,5,5,2,0,166,0,0,0,0,3,4,1,0,4,2006,8,0,8400,1720,1,1,2.5,166
